"Kod";"Nazwa";"gminy łącznie z miastami na prawach powiatu;ogółem;2016;[zł]";"gminy łącznie z miastami na prawach powiatu;ogółem;2017;[zł]";"gminy łącznie z miastami na prawach powiatu;ogółem;2018;[zł]";"gminy łącznie z miastami na prawach powiatu;ogółem;2019;[zł]";
3021083;"Kostrzyn (3)";3454,49;3838,13;4764,59;4925,81;
3021093;"Kórnik (3)";5509,34;5885,52;6425,81;7284,72;
3021103;"Mosina (3)";3704,09;4017,61;4397,25;5049,29;
3021113;"Murowana Goślina (3)";3633,01;3921,81;4165,49;4823,13;
3021123;"Pobiedziska (3)";4044,52;4556,22;5455,54;5317,95;
3021132;"Rokietnica (2)";3735,22;4066,52;4668,60;5379,32;
3021143;"Stęszew (3)";4084,08;4262,80;4427,54;4931,28;
3021152;"Suchy Las (2)";7308,32;7979,74;8421,88;9139,43;
3021163;"Swarzędz (3)";4277,71;4743,53;5072,72;5971,82;
3021172;"Tarnowo Podgórne (2)";7352,45;8135,20;8373,68;9694,12;
3022013;"Bojanowo (3)";3671,73;4023,00;4168,20;4606,52;
3022023;"Jutrosin (3)";4289,38;4769,77;4813,65;5427,91;
3022033;"Miejska Górka (3)";4036,75;4902,15;5152,16;5257,93;
3022042;"Pakosław (2)";4120,45;4759,53;4828,31;5032,78;
3022053;"Rawicz (3)";3517,09;4087,20;4252,88;5268,28;
3023011;"Słupca (1)";3365,68;3656,68;3985,13;4542,19;
3023022;"Lądek (2)";3700,29;4075,46;4851,59;4822,73;
3023032;"Orchowo (2)";4465,91;4827,42;5060,85;6068,43;
3023042;"Ostrowite (2)";3801,57;3969,56;4490,50;4982,02;
3023052;"Powidz (2)";5788,32;6301,90;7242,92;7992,19;
3023062;"Słupca (2)";3410,53;3826,95;4266,37;4811,44;
3023072;"Strzałkowo (2)";3719,95;3940,22;4140,76;4966,83;
3023083;"Zagórów (3)";3956,10;4328,50;4460,55;5612,22;
3024011;"Obrzycko (1)";4290,38;4820,91;5229,28;6012,69;
3024022;"Duszniki (2)";3834,91;4198,93;4397,46;4767,54;
3024032;"Kaźmierz (2)";3955,59;4372,22;4482,39;5011,01;
3024042;"Obrzycko (2)";3696,55;4135,82;4722,09;4948,67;
3024053;"Ostroróg (3)";3689,12;3909,34;4455,45;4716,28;
3024063;"Pniewy (3)";4753,90;5215,82;5466,84;6118,29;
3024073;"Szamotuły (3)";3685,53;4195,22;4390,63;4861,73;
3024083;"Wronki (3)";3798,07;4572,00;4544,74;5324,87;
3025012;"Dominowo (2)";4080,78;4532,57;5283,33;5021,08;
3025022;"Krzykosy (2)";3802,84;4221,40;4296,75;5958,32;
3025032;"Nowe Miasto nad Wartą (2)";4112,22;4491,50;4537,27;5110,39;
3025043;"Środa Wielkopolska (3)";4558,88;4599,25;4810,09;5374,09;
3025052;"Zaniemyśl (2)";3846,86;4250,37;4325,99;5014,22;
3026012;"Brodnica (2)";4303,49;4484,27;4616,82;5067,44;
3026023;"Dolsk (3)";3633,31;4062,65;4148,47;4443,82;
3026033;"Książ Wielkopolski (3)";3841,07;4227,80;4457,34;4951,73;
3026043;"Śrem (3)";3586,16;4030,46;4352,47;4800,79;
3027011;"Turek (1)";3831,88;4108,21;4293,84;5204,16;
3027022;"Brudzew (2)";5447,41;5709,12;5590,55;5682,72;
3027033;"Dobra (3)";4197,97;4448,67;5564,57;6080,91;
3027042;"Kawęczyn (2)";3917,89;4509,30;4748,80;5283,35;
3027052;"Malanów (2)";4265,70;4716,31;4868,09;5391,78;
3027062;"Przykona (2)";7273,35;7037,67;7522,20;6955,91;
3027073;"Tuliszków (3)";3809,91;4235,87;4453,32;5272,45;
3027082;"Turek (2)";3590,79;3791,54;4531,17;5192,58;
3027092;"Władysławów (2)";3855,23;4276,07;4612,45;4994,65;
3028011;"Wągrowiec (1)";3693,50;3900,64;4065,39;4859,49;
3028022;"Damasławek (2)";4502,62;5011,63;5416,77;5785,08;
3028033;"Gołańcz (3)";4333,08;5612,42;5218,90;5324,50;
3028042;"Mieścisko (2)";4509,98;4795,29;4987,35;5533,63;
3028053;"Skoki (3)";4768,85;5186,89;5283,98;5853,98;
3028062;"Wapno (2)";4099,14;4383,89;4489,36;4894,22;
3028072;"Wągrowiec (2)";4294,30;4682,24;4607,69;5507,36;
3029012;"Przemęt (2)";4175,21;4547,35;5030,43;5127,12;
3029022;"Siedlec (2)";3931,82;4257,06;4314,67;4837,85;
3029033;"Wolsztyn (3)";3657,80;4060,04;4181,70;4834,97;
3030012;"Kołaczkowo (2)";3850,59;4119,52;4190,54;5128,26;
3030023;"Miłosław (3)";3516,43;4139,29;4632,43;4817,15;
3030033;"Nekla (3)";4168,30;5082,11;4939,11;5507,90;
3030043;"Pyzdry (3)";3974,44;4314,18;4459,86;4929,38;
3030053;"Września (3)";3865,52;4180,17;4506,08;5380,95;
3031011;"Złotów (1)";3606,76;3863,73;4120,27;4544,26;
3031023;"Jastrowie (3)";3819,81;4162,23;4311,18;4906,28;
3031033;"Krajenka (3)";4755,93;4306,54;5071,82;5304,51;
3031042;"Lipka (2)";3847,67;4102,40;4344,45;5111,34;
3031053;"Okonek (3)";3981,97;4234,89;4392,72;4949,64;
3031062;"Tarnówka (2)";3999,45;4227,74;4848,47;5209,19;
3031072;"Zakrzewo (2)";3628,17;4125,03;4022,83;4430,70;
3031082;"Złotów (2)";3932,00;4155,79;4531,27;5187,93;
3061011;"Kalisz (1)";5219,82;5601,32;6036,24;6577,22;
3062011;"Konin (1)";5800,28;6241,41;6891,57;7423,86;
3063011;"Leszno (1)";5207,71;5583,69;5998,08;6800,04;
3064011;"Poznań (1)";6006,55;6505,48;6879,58;7766,51;
3201011;"Białogard (1)";3801,69;4048,96;4217,46;4944,16;
3201022;"Białogard (2)";3861,93;4642,08;4756,09;4358,86;
3201033;"Karlino (3)";5660,72;6320,12;6138,63;7011,10;
3201043;"Tychowo (3)";4481,06;4720,91;5052,58;4969,80;
3202012;"Bierzwnik (2)";3969,04;4331,17;4826,65;4844,44;
3202023;"Choszczno (3)";3631,22;3909,73;4245,04;5146,43;
3202033;"Drawno (3)";4225,21;4393,92;4832,90;5013,79;
3202042;"Krzęcin (2)";4253,13;4490,74;5350,86;4576,32;
3202053;"Pełczyce (3)";4064,00;4760,73;4772,56;5576,55;
3202063;"Recz (3)";4215,43;4409,77;4302,99;4861,76;
3203013;"Czaplinek (3)";3662,85;4367,21;4681,48;4816,92;
3203023;"Drawsko Pomorskie (3)";4429,74;4528,76;4740,68;5210,07;
3203033;"Kalisz Pomorski (3)";6282,48;6117,73;6683,10;6739,74;
3203052;"Wierzchowo (2)";3704,23;4614,16;4912,94;5340,95;
3203063;"Złocieniec (3)";3611,11;3917,30;4395,46;4435,34;
3204023;"Goleniów (3)";4532,47;5148,80;5289,07;5869,96;
3204033;"Maszewo (3)";3791,66;3943,16;3922,37;4750,95;
3204043;"Nowogard (3)";3553,99;3483,69;3803,92;4516,07;
3204052;"Osina (2)";3727,58;3962,47;4136,43;4683,07;
3204062;"Przybiernów (2)";3984,12;4089,91;4573,84;5002,09;
3204073;"Stepnica (3)";4790,95;4876,53;4893,96;5673,86;
3205012;"Brojce (2)";4295,88;4789,90;4847,16;5216,09;
3205023;"Gryfice (3)";4045,28;4475,70;4675,34;4913,66;
3205032;"Karnice (2)";3891,24;4774,02;4630,49;4899,02;
3205043;"Płoty (3)";4028,44;4293,11;4457,71;5073,48;
3205072;"Rewal (2)";20082,20;27152,22;14287,92;14071,84;
3205083;"Trzebiatów (3)";4019,78;4761,44;4859,06;4880,93;
3206012;"Banie (2)";4149,06;4138,80;4264,28;5693,28;
3206023;"Cedynia (3)";4754,74;4800,94;5230,22;5506,24;
3206033;"Chojna (3)";3444,84;3840,80;4339,61;4735,81;
3206043;"Gryfino (3)";4206,89;4397,22;4758,04;5357,83;
3206053;"Mieszkowice (3)";3746,82;4557,52;4586,48;4537,07;
3206063;"Moryń (3)";3296,76;3718,17;4025,59;4374,91;
3206072;"Stare Czarnowo (2)";4218,69;4819,33;5099,81;6280,39;
3206083;"Trzcińsko-Zdrój (3)";3855,58;3969,63;4129,82;4702,15;
3206092;"Widuchowa (2)";3778,55;3694,76;4194,46;4704,30;
3207013;"Dziwnów (3)";9565,10;10757,62;11452,93;9599,70;
3207023;"Golczewo (3)";4163,13;4271,97;4408,95;4710,87;
3207033;"Kamień Pomorski (3)";3699,27;3825,02;4240,44;4381,80;
3207043;"Międzyzdroje (3)";8122,79;8188,48;8490,07;7871,23;
3207052;"Świerzno (2)";4298,99;4479,28;4246,16;5374,46;
3207063;"Wolin (3)";3981,53;4525,26;4654,10;4433,07;
3208011;"Kołobrzeg (1)";4657,99;5304,02;5886,98;5806,12;
3208022;"Dygowo (2)";4153,86;5770,61;4590,49;4760,03;
3208033;"Gościno (3)";5279,61;6456,21;5865,56;7303,05;
3208042;"Kołobrzeg (2)";4777,23;6047,73;5445,01;6970,92;
3208052;"Rymań (2)";4760,30;4717,56;4746,15;5953,57;
3208062;"Siemyśl (2)";3900,92;4379,58;4781,57;4881,68;
3208072;"Ustronie Morskie (2)";8450,18;9449,02;8689,40;10453,41;
3209012;"Będzino (2)";4652,86;4901,84;4926,01;5932,77;
3209022;"Biesiekierz (2)";4599,42;5111,62;5848,72;5871,55;
3209033;"Bobolice (3)";4304,43;4559,99;5206,76;5339,68;
3209042;"Manowo (2)";3779,81;3921,15;5125,46;5072,40;
3209053;"Mielno (3)";;8952,79;9658,40;10648,64;
3209063;"Polanów (3)";4552,13;4569,18;4939,84;5833,57;
3209073;"Sianów (3)";4180,89;4035,15;4595,35;4847,91;
3209082;"Świeszyno (2)";4011,53;4498,71;4876,28;5365,59;
3210013;"Barlinek (3)";3815,77;4498,45;4624,80;5142,86;
3210022;"Boleszkowice (2)";4556,29;5009,50;5641,63;5038,96;
3210033;"Dębno (3)";4555,38;4914,15;5277,00;5658,08;
3210043;"Myślibórz (3)";3667,62;4018,57;4265,30;4730,56;
3210052;"Nowogródek Pomorski (2)";4145,49;4263,90;4720,62;5290,37;
3211012;"Dobra (Szczecińska) (2)";4291,03;5355,33;5414,47;6277,43;
3211022;"Kołbaskowo (2)";4905,83;5278,70;6039,15;7106,96;
3211033;"Nowe Warpno (3)";5405,43;4303,37;4430,27;4952,69;
3211043;"Police (3)";4293,36;4809,69;5033,00;5490,98;
3212012;"Bielice (2)";4101,82;4337,40;4433,23;4409,90;
3212022;"Kozielice (2)";5166,70;5027,95;5281,23;5679,35;
3212033;"Lipiany (3)";3186,63;3478,26;3805,21;4154,76;
3212042;"Przelewice (2)";4405,07;4660,25;4976,07;5857,43;
3212053;"Pyrzyce (3)";3340,44;3644,19;4025,68;4500,58;
3212062;"Warnice (2)";3709,98;4164,78;4095,50;4465,87;
3213011;"Darłowo (1)";4515,76;4739,42;4687,46;6261,78;
3213021;"Sławno (1)";3779,11;3812,79;4329,34;4532,63;
3213032;"Darłowo (2)";5902,83;7075,21;10151,02;7370,16;
3213042;"Malechowo (2)";4582,90;5150,90;5090,62;6228,32;
3213052;"Postomino (2)";6356,15;6717,03;7386,86;10532,49;
3213062;"Sławno (2)";4280,92;5071,77;4748,98;5086,66;
3214011;"Stargard (1)";3734,26;4021,87;4789,15;4829,42;
3214023;"Chociwel (3)";3682,87;4096,06;4263,23;4844,74;
3214033;"Dobrzany (3)";3578,66;4088,97;4185,53;4664,10;
3214042;"Dolice (2)";3735,27;3922,13;4391,99;4634,88;
3214053;"Ińsko (3)";3625,26;3988,61;4338,55;4885,30;
3214062;"Kobylanka (2)";4365,05;4757,53;5549,11;6041,99;
3214082;"Marianowo (2)";4019,03;4173,24;4429,71;4914,13;
3214092;"Stara Dąbrowa (2)";4723,32;5214,78;5573,47;5823,50;
3214102;"Stargard (2)";3465,23;4079,99;4034,76;4567,39;
3214113;"Suchań (3)";3909,36;5047,89;5144,83;5031,26;
3215011;"Szczecinek (1)";3739,66;4110,27;4005,98;4444,59;
3215023;"Barwice (3)";4163,26;4354,37;4738,66;4704,73;
3215033;"Biały Bór (3)";4751,31;4871,39;5741,66;5905,61;
3215043;"Borne Sulinowo (3)";4025,25;4226,53;5142,31;5196,11;
3215052;"Grzmiąca (2)";3950,82;4402,31;4849,38;4917,74;
3215062;"Szczecinek (2)";3825,05;4545,26;4916,23;4738,07;
3216011;"Świdwin (1)";3988,07;4083,69;4315,66;4661,85;
3216022;"Brzeżno (2)";4558,23;5704,91;5157,63;5096,27;
3216033;"Połczyn-Zdrój (3)";3914,89;4175,10;4495,71;4875,94;
3216042;"Rąbino (2)";3866,40;4140,45;4760,07;4591,39;
3216052;"Sławoborze (2)";4049,27;4471,33;6006,61;5208,00;
3216062;"Świdwin (2)";4038,47;4177,09;4960,37;4960,79;
3217011;"Wałcz (1)";3783,18;3661,66;4025,35;4489,97;
3217023;"Człopa (3)";4205,35;4505,43;4970,91;5583,57;
3217033;"Mirosławiec (3)";4629,18;4842,53;5657,36;6269,84;
3217043;"Tuczno (3)";3817,45;4033,56;4848,27;4590,60;
3217052;"Wałcz (2)";4122,50;4449,19;4740,53;5024,94;
3218013;"Dobra (3)";3333,81;3536,76;3839,31;4326,06;
3218023;"Łobez (3)";3858,75;4646,32;4730,67;5213,73;
3218032;"Radowo Małe (2)";3703,31;3852,46;4087,74;4605,80;
3218043;"Resko (3)";4170,88;4803,47;5441,94;5945,77;
3218053;"Węgorzyno (3)";3830,37;3994,96;4612,62;5262,04;
3261011;"Koszalin (1)";4881,90;5150,81;5674,29;6262,41;
3262011;"Szczecin (1)";5554,55;5333,31;5675,59;6563,20;
3263011;"Świnoujście (1)";8043,11;8082,01;9170,99;7860,86;
