"Kod";"Nazwa";"gminy łącznie z miastami na prawach powiatu;ogółem;2016;[zł]";"gminy łącznie z miastami na prawach powiatu;ogółem;2017;[zł]";"gminy łącznie z miastami na prawach powiatu;ogółem;2018;[zł]";"gminy łącznie z miastami na prawach powiatu;ogółem;2019;[zł]";
3022013;"Bojanowo (3)";3689,62;3962,15;4455,68;4674,59;
3022023;"Jutrosin (3)";4477,64;4519,06;4958,36;5460,74;
3022033;"Miejska Górka (3)";3688,70;5213,75;5459,26;5005,16;
3022042;"Pakosław (2)";4108,43;5059,61;4719,39;4797,19;
3022053;"Rawicz (3)";3398,97;4367,27;4551,48;5308,25;
3023011;"Słupca (1)";3223,18;3563,15;4060,88;5043,86;
3023022;"Lądek (2)";3509,49;4878,72;4322,36;5067,51;
3023032;"Orchowo (2)";4339,28;4878,20;5163,97;6150,45;
3023042;"Ostrowite (2)";3846,37;4453,23;4218,88;5441,03;
3023052;"Powidz (2)";5075,96;5832,89;7493,21;7507,94;
3023062;"Słupca (2)";3399,44;4346,31;4089,43;4621,61;
3023072;"Strzałkowo (2)";3609,55;3918,85;4224,26;5081,95;
3023083;"Zagórów (3)";3840,23;4364,43;4571,94;6127,27;
3024011;"Obrzycko (1)";4241,80;4771,95;5363,02;5608,94;
3024022;"Duszniki (2)";3837,35;4240,85;4564,80;4692,40;
3024032;"Kaźmierz (2)";3936,61;4428,15;5310,11;4828,77;
3024042;"Obrzycko (2)";3278,33;4104,13;5851,05;4422,51;
3024053;"Ostroróg (3)";3751,69;3969,35;4618,24;4704,57;
3024063;"Pniewy (3)";4452,42;5412,09;5501,90;6150,46;
3024073;"Szamotuły (3)";3708,66;4580,91;4713,09;5165,76;
3024083;"Wronki (3)";3545,22;4393,85;4833,11;5095,61;
3025012;"Dominowo (2)";3932,46;5271,00;5775,36;4992,04;
3025022;"Krzykosy (2)";3928,95;4082,44;4564,71;6581,23;
3025032;"Nowe Miasto nad Wartą (2)";3912,37;4626,53;4640,41;5119,07;
3025043;"Środa Wielkopolska (3)";4677,99;4887,35;5169,06;5325,21;
3025052;"Zaniemyśl (2)";3972,06;4052,62;4483,35;5246,55;
3026012;"Brodnica (2)";4162,72;4699,60;4497,58;4952,69;
3026023;"Dolsk (3)";4322,13;3897,72;3945,21;4282,88;
3026033;"Książ Wielkopolski (3)";3710,62;4606,97;4253,93;4601,92;
3026043;"Śrem (3)";3691,59;3965,63;4352,22;4871,48;
3027011;"Turek (1)";3565,45;4085,03;4325,43;5267,66;
3027022;"Brudzew (2)";4736,37;5477,93;5619,96;5680,11;
3027033;"Dobra (3)";3910,46;5147,08;6172,40;5604,85;
3027042;"Kawęczyn (2)";3637,47;4802,27;4745,78;5217,24;
3027052;"Malanów (2)";4133,72;4849,20;5147,49;5159,82;
3027062;"Przykona (2)";6917,18;7010,54;8524,78;7133,41;
3027073;"Tuliszków (3)";3640,91;4362,12;4584,80;5294,86;
3027082;"Turek (2)";3500,09;3818,93;5311,03;4435,68;
3027092;"Władysławów (2)";3645,70;4072,19;4777,30;4664,62;
3028011;"Wągrowiec (1)";3500,94;3838,62;4436,04;4656,32;
3028022;"Damasławek (2)";4350,06;5564,90;4984,51;5941,87;
3028033;"Gołańcz (3)";4158,90;5098,82;5742,02;5236,66;
3028042;"Mieścisko (2)";4289,67;4642,84;5008,45;5236,53;
3028053;"Skoki (3)";4524,80;5453,04;5614,22;6117,51;
3028062;"Wapno (2)";3896,19;4431,66;4411,02;4651,16;
3028072;"Wągrowiec (2)";4083,54;4937,03;4754,82;5194,78;
3029012;"Przemęt (2)";4008,20;4816,23;5009,11;4999,42;
3029022;"Siedlec (2)";3550,73;3973,03;4365,36;4510,56;
3029033;"Wolsztyn (3)";3563,09;4094,89;4324,75;4743,18;
3030012;"Kołaczkowo (2)";3498,67;4128,72;4088,81;5924,23;
3030023;"Miłosław (3)";3296,88;4051,07;4941,04;4647,83;
3030033;"Nekla (3)";3979,31;5005,19;5002,96;5594,02;
3030043;"Pyzdry (3)";3846,32;4304,61;4820,13;4941,29;
3030053;"Września (3)";3368,38;4442,10;4786,39;4806,32;
3031011;"Złotów (1)";3486,20;3898,83;4064,38;4619,65;
3031023;"Jastrowie (3)";3854,48;4145,46;4780,80;4734,86;
3031033;"Krajenka (3)";4310,32;4911,37;5121,80;5053,06;
3031042;"Lipka (2)";3937,61;4118,03;4661,02;4779,34;
3031053;"Okonek (3)";4164,78;4196,32;4293,92;4771,35;
3031062;"Tarnówka (2)";3854,97;4704,46;5949,45;4506,24;
3031072;"Zakrzewo (2)";3501,92;3891,74;4038,51;4653,43;
3031082;"Złotów (2)";3697,36;4437,72;4690,38;5261,80;
3061011;"Kalisz (1)";4998,86;5966,17;6432,62;6783,34;
3062011;"Konin (1)";5669,27;6322,04;7251,68;7880,13;
3063011;"Leszno (1)";5214,97;6004,15;6484,13;7136,76;
3064011;"Poznań (1)";5949,22;6206,01;6607,78;7836,43;
3201011;"Białogard (1)";3827,98;4246,74;4316,30;4767,70;
3201022;"Białogard (2)";3825,55;4239,97;4287,57;4411,11;
3201033;"Karlino (3)";5552,77;5857,18;6787,36;6957,13;
3201043;"Tychowo (3)";4514,65;4966,63;4975,76;5015,42;
3202012;"Bierzwnik (2)";3754,55;4594,00;4560,76;5152,80;
3202023;"Choszczno (3)";3559,91;3896,46;4529,56;4970,11;
3202033;"Drawno (3)";3956,53;4144,55;5046,32;5238,68;
3202042;"Krzęcin (2)";4264,28;4406,80;5066,85;5448,34;
3202053;"Pełczyce (3)";3835,99;4454,26;4683,30;5382,98;
3202063;"Recz (3)";4063,39;4122,95;4032,73;4648,30;
3203013;"Czaplinek (3)";3581,86;4437,66;4887,71;4884,21;
3203023;"Drawsko Pomorskie (3)";4301,35;4377,84;4636,67;4970,88;
3203033;"Kalisz Pomorski (3)";5785,98;6117,72;6727,85;6633,04;
3203052;"Wierzchowo (2)";3958,78;4152,19;4760,79;5249,37;
3203063;"Złocieniec (3)";3361,17;3699,34;4438,43;4521,21;
3204023;"Goleniów (3)";4252,97;4838,74;5978,67;5884,66;
3204033;"Maszewo (3)";3572,11;3694,96;4225,28;4065,99;
3204043;"Nowogard (3)";3229,93;3469,64;3788,14;4109,42;
3204052;"Osina (2)";4068,95;4285,96;4412,58;4556,45;
3204062;"Przybiernów (2)";3668,53;3845,39;4582,86;4553,59;
3204073;"Stepnica (3)";3885,09;4837,76;4783,02;5388,71;
3205012;"Brojce (2)";4314,75;4549,70;4722,51;5127,97;
3205023;"Gryfice (3)";3748,15;4384,31;4808,01;4873,15;
3205032;"Karnice (2)";3810,56;4380,60;4762,46;4681,51;
3205043;"Płoty (3)";4553,29;4052,47;4624,43;4783,16;
3205072;"Rewal (2)";16789,09;9910,48;10002,86;11161,82;
3205083;"Trzebiatów (3)";3672,63;4143,45;4841,80;4890,53;
3206012;"Banie (2)";3908,27;4344,06;4297,70;6149,18;
3206023;"Cedynia (3)";4717,47;4970,75;5415,11;5253,64;
3206033;"Chojna (3)";3466,12;3477,89;4052,60;4718,64;
3206043;"Gryfino (3)";3914,52;4176,47;4707,57;5293,27;
3206053;"Mieszkowice (3)";3761,91;4176,40;4506,73;4676,91;
3206063;"Moryń (3)";3354,10;3708,49;3951,81;4539,18;
3206072;"Stare Czarnowo (2)";4197,76;4905,17;5539,20;6418,59;
3206083;"Trzcińsko-Zdrój (3)";3704,44;3912,40;4197,58;4465,95;
3206092;"Widuchowa (2)";3634,01;3482,61;3750,40;5683,93;
3207013;"Dziwnów (3)";8611,32;9677,87;10732,26;8865,71;
3207023;"Golczewo (3)";3951,15;4512,24;4676,85;4353,24;
3207033;"Kamień Pomorski (3)";3428,99;3580,02;4030,77;4095,67;
3207043;"Międzyzdroje (3)";7093,25;7657,25;8834,87;7286,97;
3207052;"Świerzno (2)";4480,88;4179,68;4736,58;4967,03;
3207063;"Wolin (3)";3994,49;4353,94;4445,72;4991,97;
3208011;"Kołobrzeg (1)";4025,23;4875,93;5455,47;5458,54;
3208022;"Dygowo (2)";4183,83;4412,60;5452,78;4858,34;
3208033;"Gościno (3)";5367,41;6290,44;6180,09;6480,88;
3208042;"Kołobrzeg (2)";4475,54;5019,55;7731,65;5815,98;
3208052;"Rymań (2)";4347,41;4806,31;4873,34;4717,88;
3208062;"Siemyśl (2)";3819,73;4265,74;4498,45;4769,26;
3208072;"Ustronie Morskie (2)";7682,21;7867,73;9557,57;8740,58;
3209012;"Będzino (2)";4426,97;4658,20;5233,00;6189,61;
3209022;"Biesiekierz (2)";4026,96;4104,54;5893,93;5609,68;
3209033;"Bobolice (3)";4243,93;4485,16;4887,86;5948,83;
3209042;"Manowo (2)";3742,08;3904,95;4557,14;4637,39;
3209053;"Mielno (3)";;8604,06;11072,44;10470,42;
3209063;"Polanów (3)";4465,57;4790,78;4846,62;5669,93;
3209073;"Sianów (3)";3867,42;4071,24;4738,51;4645,52;
3209082;"Świeszyno (2)";3845,35;5010,90;5545,63;5035,33;
3210013;"Barlinek (3)";3724,59;4433,83;5122,49;5327,26;
3210022;"Boleszkowice (2)";4730,03;4851,49;5310,33;5478,35;
3210033;"Dębno (3)";4410,09;4922,96;5409,32;5802,52;
3210043;"Myślibórz (3)";3601,10;4002,23;4219,61;5370,90;
3210052;"Nowogródek Pomorski (2)";3796,59;4310,71;4310,20;5590,00;
3211012;"Dobra (Szczecińska) (2)";4029,57;5390,14;5199,07;6404,21;
3211022;"Kołbaskowo (2)";4379,80;5546,81;6598,95;7630,57;
3211033;"Nowe Warpno (3)";5775,24;7324,25;5762,22;5065,15;
3211043;"Police (3)";4091,69;4738,34;5024,81;5482,77;
3212012;"Bielice (2)";3820,41;4045,36;4379,91;4259,54;
3212022;"Kozielice (2)";4257,50;5461,83;5280,34;6819,06;
3212033;"Lipiany (3)";3119,98;3472,60;3488,60;3893,95;
3212042;"Przelewice (2)";4181,88;4955,25;5511,59;5994,49;
3212053;"Pyrzyce (3)";3207,81;3608,53;3765,99;4477,32;
3212062;"Warnice (2)";3691,60;3981,35;4182,14;4202,25;
3213011;"Darłowo (1)";3914,56;4403,70;5241,53;5614,84;
3213021;"Sławno (1)";3839,82;3885,27;4256,96;4485,78;
3213032;"Darłowo (2)";6523,55;7050,32;8333,02;7528,90;
3213042;"Malechowo (2)";4430,58;4850,67;5635,64;6306,92;
3213052;"Postomino (2)";5950,09;6055,27;10478,70;8526,05;
3213062;"Sławno (2)";4123,70;5313,35;4799,95;5397,03;
3214011;"Stargard (1)";3487,91;4006,22;5025,53;4946,18;
3214023;"Chociwel (3)";3533,83;3836,85;4157,66;4610,46;
3214033;"Dobrzany (3)";3809,42;3538,70;4619,31;4295,15;
3214042;"Dolice (2)";3528,94;3955,43;4449,61;4816,41;
3214053;"Ińsko (3)";3535,42;3820,10;4166,48;4538,61;
3214062;"Kobylanka (2)";4277,52;5118,45;6536,69;6067,10;
3214082;"Marianowo (2)";3724,86;4062,56;5054,01;4345,05;
3214092;"Stara Dąbrowa (2)";5004,48;5959,21;5286,59;5619,19;
3214102;"Stargard (2)";3160,92;3755,03;4482,84;5446,14;
3214113;"Suchań (3)";3667,15;4460,26;5591,66;4960,24;
3215011;"Szczecinek (1)";3526,79;3826,14;4072,12;4572,25;
3215023;"Barwice (3)";4079,36;4409,18;4582,83;4601,04;
3215033;"Biały Bór (3)";4634,35;4717,05;4799,62;5568,48;
3215043;"Borne Sulinowo (3)";4049,02;4131,52;4619,47;5010,61;
3215052;"Grzmiąca (2)";3884,63;4153,61;4075,32;4448,35;
3215062;"Szczecinek (2)";3743,06;4591,92;4907,64;5096,80;
3216011;"Świdwin (1)";3984,66;4159,77;4204,09;4494,00;
3216022;"Brzeżno (2)";4048,15;5844,02;4569,80;5668,76;
3216033;"Połczyn-Zdrój (3)";3869,61;4249,81;4483,61;4579,16;
3216042;"Rąbino (2)";3808,69;4317,10;4534,26;4510,86;
3216052;"Sławoborze (2)";3814,18;4798,87;5216,31;5246,49;
3216062;"Świdwin (2)";3828,00;4112,21;4697,90;4950,76;
3217011;"Wałcz (1)";3511,49;3637,14;4098,14;4383,72;
3217023;"Człopa (3)";4077,63;4664,29;5245,41;5162,42;
3217033;"Mirosławiec (3)";4587,99;5517,72;5366,46;5640,14;
3217043;"Tuczno (3)";3658,12;4409,54;4480,37;4524,08;
3217052;"Wałcz (2)";4041,21;4612,57;4784,54;5193,58;
3218013;"Dobra (3)";3252,79;3444,04;3667,06;4195,47;
3218023;"Łobez (3)";3878,56;4238,03;5095,67;5127,16;
3218032;"Radowo Małe (2)";3571,24;3750,18;3952,10;4442,70;
3218043;"Resko (3)";4045,47;5178,47;5495,38;5807,22;
3218053;"Węgorzyno (3)";3673,40;3840,83;5437,04;5081,75;
3261011;"Koszalin (1)";4625,54;5448,58;5547,23;6372,29;
3262011;"Szczecin (1)";4975,35;5514,24;6308,21;7265,50;
3263011;"Świnoujście (1)";5996,84;6764,87;8990,88;11605,70;
